censuscode,s_nl,m_nl,s_bu,m_bu,DISTRICT,ST_NM,closed_shrublands,deciduous_broadleaf_forest,deciduous_needleleaf_forest,evergreen_broadleaf_forest,evergreen_needleleaf_forest,grasslands,mixed_forest,open_shrublands,savannas,woody_savannas,sumVegetation,percentageVegetation,water,urban,percentUrban,totalArea,SOL,SOLperUrbanArea,croplands,percentCroplands,barren_or_sparsely_vegetated,No_HH,ELG_POP,BF_RUD,BF_INT,BF_ADV,CHH_RUD,CHH_INT,CHH_ADV,FC_RUD,FC_INT,FC_ADV,MSL_INT,MSL_ADV,MSW_RUD,MSW_INT,MSW_ADV,EMP_AL,EMP_NAL,EMP_UN,District_HHD_Cluster_MSL,District_HHD_Cluster_MSW,District_HHD_Cluster_CHH,District_HHD_Cluster_FC,District_HHD_Cluster_BF,District_HHD_Cluster_EMP
136,80414.84957,0.024566708,13147.65882,0.004016605,Rampur,Uttar Pradesh,0,0,0,0,0,436566.5625,2.85E+07,0,0,1089494,3.01E+07,1.17E-02,0,3.74E+07,1.46E-02,2.57E+09,1.33E+10,3.56E+02,2.50E+09,9.74E-01,0,496939,2464854,27.74488297,8.637050423,56.89001004,36.80330886,58.00367309,5.192599092,50.46104753,26.88760733,22.28726262,55.60225561,43.37894832,1.169636314,60.6513395,38.18150779,14.80237775,14.50138629,62.69710092,1. Under-Developed,2. Moderately-Developed,3. Developed,1. Under-Developed,3. Developed,1. High Unemployement
137,200671.6853,0.069379335,55255.45882,0.019103776,Jyotiba Phule Nagar,Uttar Pradesh,2398298.516,0,0,0,0,7015926.675,1090768.547,1.53E+07,0,1843824.548,2.76E+07,1.22E-02,0,4.89E+07,2.15E-02,2.27E+09,8.86E+09,1.81E+02,2.20E+09,9.66E-01,0,393298,1929534,38.88262768,9.721798738,46.7467714,38.30912616,56.61332221,5.073032154,37.51492736,38.21214575,24.00123189,60.45513631,38.89939181,1.71643029,64.91505067,33.37480943,14.55626073,14.73096613,61.95226412,1. Under-Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,3. Developed,1. High Unemployement
138,2407338.247,0.722379427,216846.2,0.065069889,Meerut,Uttar Pradesh,1088779.406,0,0,218061.75,0,2394615.547,1962343,1.30E+07,0,653164.7188,1.93E+07,7.40E-03,0,1.78E+08,6.81E-02,2.61E+09,2.64E+10,1.48E+02,2.42E+09,9.25E-01,0,886285,4461214,19.30737122,4.671450718,68.89788838,57.04797069,40.26232521,2.718163119,12.40821429,37.03788274,50.33850996,18.25329595,80.73478091,1.417781978,47.76342463,50.7852614,7.312740433,22.99909845,63.30321747,3. Developed,2. Moderately-Developed,2. Moderately-Developed,3. Developed,3. Developed,3. High Non-AL
139,162768.1522,0.096028049,40136.0549,0.023679,Baghpat,Uttar Pradesh,169585.7637,0,0,0,0,0,0,0,0,0,1.70E+05,1.28E-04,0,4.08E+07,3.07E-02,1.33E+09,7.60E+09,1.86E+02,1.29E+09,9.69E-01,0,255307,1342244,31.3573678,8.143572248,58.8988739,46.5168644,50.28216931,3.194922192,9.807156091,63.21115833,26.68553741,36.68520605,62.30048882,2.563670796,67.12046282,30.32620923,12.98221486,17.0233579,63.06751977,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,3. Developed,1. High Unemployement
14,29.51664877,7.00E-06,18,4.27E-06,Anantnag,Jammu & Kashmir,3472489.997,641840.798,1522166.976,207454.9688,5.43E+08,1.31E+09,2.59E+08,3.27E+07,3137117.199,2.70E+07,2.18E+09,6.93E-01,4536866.984,2.57E+07,8.16E-03,3.14E+09,2.01E+09,7.85E+01,7.11E+08,2.26E-01,2.24E+08,231864,1413333,46.50419729,9.331077269,28.90284348,51.70575812,41.75087379,6.542322223,67.97980368,5.337774299,26.30502622,10.04711814,86.14490693,25.52395974,8.418158058,66.04990598,4.653468079,17.28205596,58.56524966,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement
140,3723646.062,1.480549181,271634.9176,0.10800405,Ghaziabad,Uttar Pradesh,1092602.563,0,0,0,0,2891794.26,218531.5781,7859833.531,0,0,1.21E+07,6.10E-03,0,2.02E+08,1.02E-01,1.98E+09,3.26E+10,1.62E+02,1.76E+09,8.92E-01,0,1453302,6730489,11.10660503,2.281467926,84.39494056,61.22247365,36.69822459,2.057722896,7.98661111,23.08977473,68.16909865,10.80549294,87.52179636,2.561454054,51.29028853,46.10687538,3.913950383,27.590655,62.18701197,3. Developed,2. Moderately-Developed,1. Under-Developed,3. Developed,3. Developed,3. High Non-AL
141,7466331.201,4.17922527,306002.098,0.171282477,Gautam Buddha Nagar,Uttar Pradesh,6719521.422,0,0,0,27454.60784,1.49E+07,0,2.95E+07,0,218797.1875,5.13E+07,3.64E-02,0,1.01E+08,7.14E-02,1.41E+09,4.01E+10,3.99E+02,1.26E+09,8.92E-01,0,542252,2238672,19.01660003,1.55249976,78.46252499,46.9508118,47.52501475,5.551076252,6.208868386,20.1708606,71.03857948,14.16401138,83.02253934,1.661853898,54.21906936,44.11136261,4.660441547,29.31782771,58.83604208,3. Developed,2. Moderately-Developed,2. Moderately-Developed,3. Developed,3. Developed,3. High Non-AL
142,933648.7788,0.206932701,187441.1647,0.041544216,Bulandshahr,Uttar Pradesh,0,0,0,0,0,4095129.776,657842.7188,1.39E+07,0,0,1.86E+07,5.24E-03,0,8.82E+07,2.48E-02,3.56E+09,1.84E+10,2.08E+02,3.45E+09,9.70E-01,0,793775,3975070,44.37187742,1.625243929,50.71141734,46.39745948,50.06061894,3.542267897,23.96342125,43.99965481,31.86482038,49.56164644,49.78339139,1.451163113,67.63710976,30.91365362,11.50792313,18.39799048,61.65272561,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,3. Developed,1. High Unemployement
143,982893.4356,0.207985517,125903.1412,0.026641779,Aligarh,Uttar Pradesh,220197.6563,0,0,0,0,2136301.798,0,3516987.391,0,0,5.87E+06,1.57E-03,0,9.33E+07,2.49E-02,3.74E+09,2.14E+10,2.29E+02,3.64E+09,9.73E-01,219686.3906,815690,4145094,46.99838174,4.015497799,46.9622549,46.97138852,49.5257425,3.502150204,30.46207383,34.76196668,34.52531489,45.10298079,54.13281357,1.728379654,66.87577339,31.38641396,10.13258083,17.75223915,63.01261202,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,3. Developed,1. High Unemployement
144,295257.8589,0.132669247,52792.47843,0.023721429,Mahamaya Nagar,Uttar Pradesh,441514.0938,0,0,0,0,2465626.408,0,1766669.516,0,220509.4063,4.89E+06,2.77E-03,0,2.18E+07,1.24E-02,1.77E+09,1.88E+10,8.61E+02,1.74E+09,9.85E-01,0,340727,1719018,60.35714193,1.413542807,36.40101518,44.94701623,51.29872068,3.756174004,41.32273228,29.49525309,28.90255072,38.76061011,60.39672348,1.835762062,72.64149158,25.50603063,11.51360835,14.18100334,63.88990691,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement
145,1482865.291,0.351270048,192935.3137,0.045703677,Mathura,Uttar Pradesh,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0,9.79E+07,2.92E-02,3.35E+09,3.19E+10,3.26E+02,3.26E+09,9.71E-01,0,561006,2835261,50.52588047,1.462810736,44.864928,49.93689087,46.8903108,3.173357861,37.7571231,25.29927095,36.65516358,24.02173364,75.39650628,8.830716071,56.30181014,34.86560465,10.5223117,17.23650838,61.91101983,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,3. Developed,1. Under-Developed,1. High Unemployement
146,1401825.128,0.278024388,106407.5686,0.021103844,Agra,Uttar Pradesh,1329149.813,0,0,0,0,3200424.965,0,6289744.759,0,1107173.453,1.19E+07,2.96E-03,0,1.65E+08,4.11E-02,4.03E+09,4.73E+10,2.86E+02,3.85E+09,9.56E-01,0,1049175,5504333,41.04674177,2.252997832,54.35477275,53.93044287,43.31168185,2.754104225,29.66016441,20.04635128,49.97609674,14.16842147,85.09414607,3.799373317,53.42883914,42.76389487,7.55989872,20.70359842,62.96139787,3. Developed,2. Moderately-Developed,2. Moderately-Developed,3. Developed,3. Developed,1. High Unemployement
147,226313.543,0.075109662,38709.70196,0.0128471,Firozabad,Uttar Pradesh,0,0,0,0,0,875716.8616,0,664958.5938,0,221609.3125,1.76E+06,7.33E-04,0,4.96E+07,2.06E-02,2.40E+09,1.66E+10,3.36E+02,2.35E+09,9.79E-01,0,559050,2859351,52.63797066,2.635276451,43.44549056,40.11243753,54.59544459,5.294597442,40.93415508,24.99202254,33.74702155,42.00856113,57.03848779,2.502082998,66.785475,30.6971863,9.462881612,18.20636921,63.61695364,2. Moderately-Developed,2. Moderately-Developed,3. Developed,3. Developed,1. Under-Developed,1. High Unemployement
148,210933.1751,0.062307625,52579.63137,0.015531516,Mainpuri,Uttar Pradesh,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0,2.72E+07,1.01E-02,2.70E+09,6.77E+09,2.49E+02,2.67E+09,9.90E-01,0,385548,1938926,66.2023665,3.004121666,29.8082742,44.26928502,49.27376358,6.442583543,45.57089519,31.49844818,22.74459652,63.97469394,35.55891069,1.549753857,73.90567089,24.53056143,16.95299356,9.529141391,65.38666251,1. Under-Developed,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement
149,85081.34752,0.013250917,18231.79216,0.002839494,Budaun,Uttar Pradesh,220376,0,0,0,0,5450460.493,0,1.64E+07,0,0,2.21E+07,4.35E-03,0,6.15E+07,1.21E-02,5.08E+09,8.20E+09,1.33E+02,4.99E+09,9.84E-01,102633.5844,724988,3558030,61.87195871,2.939581345,26.15853614,31.25262349,61.25135188,7.496348491,32.02665396,52.96111963,14.79017211,75.20468297,24.3795809,1.206805354,75.77800474,23.0074604,20.25668699,8.442340284,63.88768504,1. Under-Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement
15,45.80284345,2.58E-05,35,1.97E-05,Kulgam,Jammu & Kashmir,0,415080.0469,57744.18254,0,1.08E+08,6.70E+08,1.15E+08,8131352.409,207869.1094,1.17E+07,9.14E+08,6.88E-01,415801.7656,5243166.195,3.95E-03,1.33E+09,4.24E+08,8.08E+01,3.92E+08,2.95E-01,1.76E+07,87592,421076,52.9280448,10.03551694,25.99238172,48.84413873,46.62464152,4.52750137,73.78986095,17.78881062,8.262993196,23.80708398,74.26055233,21.60368413,4.971738287,73.41904968,9.571668772,12.63026152,54.35717068,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement
150,543951.5531,0.113303076,43454.7098,0.009051454,Bareilly,Uttar Pradesh,0,0,0,0,0,657338.9688,0,2563624.399,218915.875,0,3.44E+06,9.09E-04,0,9.84E+07,2.60E-02,3.78E+09,1.83E+10,1.86E+02,3.68E+09,9.73E-01,0,1198472,5904526,26.20622943,5.647155962,63.93585691,41.87795243,52.74570445,5.377537231,28.83187125,27.51722802,43.39862508,45.99589561,53.282854,1.019922034,51.52159149,47.45670203,10.12787479,18.1674363,62.53318217,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,3. Developed,3. Developed,1. High Unemployement
151,43433.41077,0.009523294,5671.176471,0.001243473,Pilibhit,Uttar Pradesh,3494913.344,437592.7188,873418.5313,655640.1406,6188316.905,2.32E+07,5.53E+08,2.60E+07,1529445.547,5.87E+07,6.74E+08,1.88E-01,3.01E+07,3.12E+07,8.69E-03,3.59E+09,5.09E+09,1.63E+02,2.85E+09,7.94E-01,3548332.883,426117,2033229,48.50020487,7.428006627,41.60025815,33.40365885,57.61865028,8.978039599,57.33884942,23.57322426,18.85664383,69.85433649,29.69370877,0.928565159,70.30830899,28.758081,17.15158499,9.677512961,64.41999401,1. Under-Developed,2. Moderately-Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement
152,61221.49479,0.01041841,8754.435294,0.001489792,Shahjahanpur,Uttar Pradesh,0,219279.6875,0,0,0,1441579.901,6.59E+07,757232.6022,0,1730268.061,7.01E+07,1.51E-02,0,6.86E+07,1.47E-02,4.65E+09,1.31E+10,1.91E+02,4.51E+09,9.70E-01,0,629944,3021159,54.01157198,5.415333744,35.61663894,31.59168371,57.67825965,10.73047049,35.27444852,39.82007083,24.656649,69.73508756,29.87164161,1.56018027,69.638365,28.80049274,17.20223927,10.55776939,64.73889656,1. Under-Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement
153,148610.334,0.015243293,33181.72941,0.003403524,Kheri,Uttar Pradesh,2847862.561,1315886.875,0,3501322.797,229628.92,7.65E+07,9.46E+08,1.48E+08,1753009.094,1.28E+08,1.31E+09,1.70E-01,1421257.243,3.12E+07,4.05E-03,7.71E+09,2.20E+10,7.06E+02,6.33E+09,8.21E-01,3.70E+07,828908,3759235,69.97840822,5.346122248,23.94129023,28.96940191,60.38636097,10.63901808,62.49584719,20.62231189,16.66615776,77.24213447,22.46455952,1.776991536,68.49281416,29.72430788,20.1840268,8.188660725,62.66751081,1. Under-Developed,2. Moderately-Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement
154,188033.0659,0.0258673,31368.98431,0.004315363,Sitapur,Uttar Pradesh,220553.8125,0,0,0,0,2.28E+07,0,4.70E+07,0,0,7.00E+07,1.21E-02,0,7.53E+07,1.30E-02,5.78E+09,1.40E+10,1.86E+02,5.62E+09,9.73E-01,9268056.12,888873,4195664,76.22323853,3.886923666,19.22470297,30.50979409,58.0791104,11.41252451,67.88192318,18.03230585,13.80933688,81.12366649,18.62295952,5.106350289,64.24071324,30.65082143,18.64970598,8.689423176,62.280583,1. Under-Developed,2. Moderately-Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement
155,122656.1067,0.016253306,21623.56078,0.002865364,Hardoi,Uttar Pradesh,0,0,0,0,0,4798307.499,0,2.14E+07,0,0,2.62E+07,4.35E-03,0,5.83E+07,9.70E-03,6.01E+09,1.18E+10,2.03E+02,5.93E+09,9.86E-01,0,832264,3963889,69.16297954,5.059480886,23.15136255,33.72153968,58.43954875,7.829949631,50.80924082,35.48526705,13.49429736,78.81347181,20.8467699,4.636839152,74.01695159,21.34255525,19.6626848,8.425462973,62.18004591,1. Under-Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement
156,54882.73307,0.009566994,16001.15294,0.002789273,Unnao,Uttar Pradesh,444885.5625,0,0,0,0,1.25E+07,0,3.90E+07,0,0,5.20E+07,1.13E-02,0,5.68E+07,1.24E-02,4.60E+09,1.09E+10,1.92E+02,4.49E+09,9.76E-01,223299.7344,685867,3138835,68.15422145,3.195269054,27.70321156,38.56329799,54.76068057,6.677743936,62.86337657,18.29336358,18.55256967,74.54620502,25.15244515,6.133794599,79.93222578,13.92586668,17.36937431,10.82831688,58.93890568,1. Under-Developed,2. Moderately-Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement
157,5730183.965,1.805071,173554.3294,0.054671523,Lucknow,Uttar Pradesh,666337.4531,0,0,0,0,1333037.219,1776407.203,2222314.719,0,1332397.938,7.33E+06,2.89E-03,0,1.86E+08,7.35E-02,2.54E+09,4.59E+10,2.46E+02,2.35E+09,9.24E-01,0,1438213,6764144,25.31063841,1.431024056,72.12356007,58.81796139,36.25675105,4.927429247,25.21921127,7.510084668,66.72599358,19.71111317,79.47924313,1.56341585,37.98292443,60.40498584,4.002856829,25.0949418,62.10234436,3. Developed,3. Developed,2. Moderately-Developed,3. Developed,3. Developed,3. High Non-AL
158,63030.39145,0.010973503,11589.4549,0.002017708,Rae Bareli,Uttar Pradesh,222781.9531,0,0,0,0,7173720.848,0,2.08E+07,0,0,2.82E+07,6.10E-03,0,3.79E+07,8.20E-03,4.62E+09,1.04E+10,2.76E+02,4.55E+09,9.86E-01,415958.6555,673637,3196146,77.3231794,3.786978892,18.41860171,40.60384109,52.00526292,7.393972273,73.75572363,11.04658058,14.7792786,56.34245907,43.39742621,8.882207628,68.70872028,22.40819685,13.15812857,9.275202071,59.31797233,1. Under-Developed,2. Moderately-Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement
159,170223.526,0.061991781,26367.07059,0.009602325,Farrukhabad,Uttar Pradesh,0,0,0,0,0,5830172.24,0,2.19E+07,0,0,2.77E+07,1.27E-02,0,4.78E+07,2.19E-02,2.18E+09,5.66E+09,1.18E+02,2.11E+09,9.65E-01,0,386169,1944332,54.46140653,4.807405566,37.54077774,38.44603036,54.37186594,7.167519143,40.24720627,31.87902809,27.57003695,61.54293353,38.01690995,1.110611675,79.36734487,19.50842895,17.01082943,12.78547079,62.99783165,1. Under-Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement
16,29947.02876,0.010827856,10965.70196,0.003964835,Doda,Jammu & Kashmir,4.98E+07,835425.8281,1252829.063,413901.0859,6.88E+08,3.56E+08,5.34E+08,4.04E+07,8331624.313,1.08E+08,1.79E+09,8.59E-01,921457.4819,0,0.00E+00,2.08E+09,1.66E+09,7.97E-01,2.88E+08,1.39E-01,4561546.355,86355,367352,65.04705228,1.791644954,29.02217359,44.0284419,54.22852991,1.743931446,80.64793353,2.91115859,16.31076834,10.06789879,81.26151931,14.61141798,0.262632158,85.12135024,7.633278164,16.6115878,55.83010301,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement
160,97423.36459,0.037502197,19813.8,0.007627134,Kannauj,Uttar Pradesh,0,0,0,0,0,1405152.624,0,3778046.079,0,0,5.18E+06,2.50E-03,0,3.53E+07,1.70E-02,2.07E+09,4.09E+09,1.16E+02,2.03E+09,9.81E-01,0,328110,1639099,62.75413063,6.326535308,29.43202554,38.06957392,53.98970528,7.938499284,52.54361799,30.35441072,16.70989302,70.76429399,28.85808479,1.745541434,76.06495261,22.18935479,19.51669789,10.46703097,62.54015163,1. Under-Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement
161,344676.5715,0.118643326,43087.60392,0.01483146,Etawah,Uttar Pradesh,0,0,0,0,0,1149149.23,0,7477035.549,0,0,8.63E+06,3.71E-03,0,3.03E+07,1.30E-02,2.33E+09,1.27E+10,4.19E+02,2.29E+09,9.83E-01,0,341506,1676083,56.40650325,4.726744772,37.24601823,44.29426159,49.28768221,6.415410271,57.49331783,16.47396444,25.66642958,49.82275011,49.6620932,5.102673159,66.18424947,28.72664609,14.35137759,12.16765518,63.50121086,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement
162,38971.83776,0.015557241,9861.647059,0.003936689,Auraiya,Uttar Pradesh,0,0,0,0,0,1134934.009,0,2596315.971,0,0,3.73E+06,1.86E-03,0,3.21E+07,1.60E-02,2.01E+09,8.28E+09,2.58E+02,1.97E+09,9.82E-01,0,290230,1383135,63.76323881,4.811682803,30.88502429,42.02749716,50.41953692,7.55674913,54.73535334,25.60111463,19.41158667,66.2069283,33.57273473,6.044721083,71.47004169,22.49358853,17.84612493,9.653504539,63.16708058,1. Under-Developed,2. Moderately-Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement
163,135212.0803,0.033778715,32201.5098,0.008044589,Kanpur Dehat,Uttar Pradesh,0,0,0,0,0,5874106.776,0,6761762.114,0,0,1.26E+07,3.93E-03,0,2.32E+07,7.21E-03,3.21E+09,6.71E+09,2.90E+02,3.18E+09,9.89E-01,0,360801,1695355,69.49515328,4.358058875,25.47763255,38.26347682,53.83111161,7.901763576,49.75034326,39.74940868,10.16267943,80.21511664,19.55273156,7.07155274,74.91018013,18.01922223,20.11384046,8.850712683,59.76388426,1. Under-Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement
164,1939799.358,0.541089706,106188.6314,0.02962037,Kanpur Nagar,Uttar Pradesh,223054.2031,0,0,0,0,4829746.599,0,1.85E+07,0,222918.25,2.38E+07,8.26E-03,0,2.05E+08,7.13E-02,2.88E+09,2.42E+10,1.18E+02,2.65E+09,9.20E-01,0,1951324,9276534,23.77698189,2.564284301,72.5307912,53.41873256,41.48285226,5.099728697,18.09825298,15.41200257,66.00762318,20.46383994,78.66932739,1.726299733,57.52401979,40.74790783,4.195101317,25.90862061,62.21951,3. Developed,2. Moderately-Developed,2. Moderately-Developed,3. Developed,3. Developed,3. High Non-AL
165,138272.4133,0.024346588,24489,0.004311949,Jalaun,Uttar Pradesh,56210.26275,0,0,0,0,7322739.703,0,1.76E+07,0,1117804.609,2.61E+07,5.72E-03,0,6.52E+07,1.43E-02,4.57E+09,1.01E+10,1.55E+02,4.48E+09,9.80E-01,0,392680,1988132,49.55861388,5.887900071,43.81611465,46.94321228,49.84761103,3.197994296,33.13196878,41.39866354,25.26966741,53.51302867,46.13463125,3.778030712,70.70141795,25.50400173,15.93229222,12.17524792,59.70343015,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement
166,548356.9119,0.087543252,37933.68235,0.006055979,Jhansi,Uttar Pradesh,3472356.415,2292826.467,0,224650.1875,0,1579391.045,2749589.164,2242375.804,0,2.04E+07,3.30E+07,6.51E-03,1417616.179,6.48E+07,1.28E-02,5.07E+09,1.95E+10,3.01E+02,4.97E+09,9.80E-01,449308.5938,529985,2525694,49.47605593,4.35077672,45.05776314,58.96522807,39.08857496,1.962471768,35.70151778,26.40090493,37.18596319,37.59553893,61.8186394,9.869006859,55.4610221,34.66895195,13.8361971,17.42527004,55.59509584,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,3. Developed,1. Under-Developed,1. High Unemployement
167,212552.9208,0.034291127,41962.15686,0.006769748,Lalitpur,Uttar Pradesh,1.73E+07,3.62E+07,0,2486189.016,246845.1987,1.52E+07,1.60E+07,7213650.564,434174.9501,4.23E+08,5.18E+08,1.03E-01,1.14E+08,1.13E+07,2.24E-03,5.05E+09,4.68E+09,4.14E+02,4.40E+09,8.72E-01,3617115.422,254635,1161806,74.96434151,3.403090306,21.22473187,48.74976456,48.57140849,2.686784613,74.86995032,9.924118444,14.96546586,57.52776798,42.16266342,13.99472029,71.72388831,14.28206099,24.47594521,10.07922149,51.75769449,1. Under-Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
168,156718.0365,0.029690745,27465.77647,0.005203481,Hamirpur,Uttar Pradesh,1860606.427,0,0,0,0,1.04E+07,224600.7969,1.83E+07,0,2399652.374,3.32E+07,7.78E-03,2289867.8,6.54E+07,1.53E-02,4.26E+09,6.48E+09,9.92E+01,4.16E+09,9.75E-01,3824655.255,245804,1147820,60.9331089,6.978354705,31.67190322,52.11848668,46.34093709,1.545411792,47.63794283,36.8147581,15.21729996,65.87454028,33.84817822,4.703753804,69.43743389,25.86172398,18.54916276,11.5620045,55.05558363,1. Under-Developed,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement
169,48483.20054,0.013673583,9183.898039,0.002590109,Mahoba,Uttar Pradesh,3968622.7,1350683.172,0,0,0,2025731.422,1051557.981,1416512.518,0,1.37E+07,2.35E+07,8.19E-03,2314553.256,2.08E+07,7.25E-03,2.87E+09,6.21E+09,2.99E+02,2.82E+09,9.83E-01,2476498.309,192190,908754,69.05315209,3.649621728,26.75485561,48.5633675,49.78661169,1.641255528,52.56702118,34.89052136,12.21518445,66.6479156,33.04861803,14.79223061,71.05863573,14.1331318,18.99953123,12.05408724,55.36371779,1. Under-Developed,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement
17,14308.9668,0.009650352,5465.192157,0.003685872,Ramban,Jammu & Kashmir,6.01E+07,813013.4364,1873473.156,3271.945343,1.90E+08,2.79E+08,1.95E+08,1.05E+07,2500259.281,8.53E+07,8.25E+08,7.42E-01,641741.665,0,0.00E+00,1.11E+09,1.90E+09,1.71E+00,2.86E+08,2.57E-01,35902.30147,57652,239155,77.26798897,0.7972334,20.99252758,48.98570908,48.90729029,2.108641504,86.54039062,2.571204815,10.78897697,26.12110768,65.07073996,37.24986644,0.551502116,62.21380178,10.55507934,12.9033472,61.72022329,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement
170,74610.94647,0.013319599,12260.1098,0.002188683,Banda,Uttar Pradesh,193439.6903,1653008.226,0,0,0,1.14E+07,401470.8682,1.22E+07,0,5761465.211,3.15E+07,6.96E-03,0,6.99E+07,1.54E-02,4.53E+09,6.49E+09,9.28E+01,4.43E+09,9.78E-01,175179.6823,397506,1879704,62.02055592,4.252348644,32.72962622,51.99077926,46.70656393,1.285720467,60.14071461,23.41634617,16.19387053,66.16592303,33.66217491,6.484668156,68.76074902,24.75204374,19.92643523,11.51814328,55.61907619,1. Under-Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement
